CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Code,RFM_Total,Segment,FirstPurchaseDate,LastPurchaseDate,UnitsPurchased,ActiveLifespanDays,AverageOrderValue
13343,178,1,303.43,3,1,2,312,6,Need Attention,2011-06-15 12:24:00,2011-06-15 12:24:00,134,0,303.43
13344,68,3,2543.72,3,3,4,334,10,Promising,2011-03-07 10:28:00,2011-10-03 09:45:00,971,210,847.906666667
13345,288,1,339.5,2,1,2,212,5,Hibernating,2011-02-25 09:01:00,2011-02-25 09:01:00,140,0,339.5
13346,463,6,299.4,1,4,2,142,7,At Risk,2010-04-22 12:34:00,2010-09-03 11:41:00,180,134,49.9
13347,71,1,291.36,3,1,2,312,6,Need Attention,2011-09-30 13:28:00,2011-09-30 13:28:00,204,0,291.36
13348,65,1,233.76,3,1,1,311,5,Need Attention,2011-10-06 17:28:00,2011-10-06 17:28:00,136,0,233.76
13349,11,1,197.32,5,1,1,511,7,New Customers,2011-11-29 08:07:00,2011-11-29 08:07:00,224,0,197.32
13350,17,2,879.12,5,2,3,523,10,Potential Loyalists,2011-09-21 13:33:00,2011-11-23 16:33:00,285,63,439.56
13351,67,1,323.94,3,1,2,312,6,Need Attention,2011-10-04 12:55:00,2011-10-04 12:55:00,116,0,323.94
13352,61,1,347.98,3,1,2,312,6,Need Attention,2011-10-10 13:55:00,2011-10-10 13:55:00,320,0,347.98
13354,72,1,743.53,3,1,3,313,7,Need Attention,2011-09-29 13:17:00,2011-09-29 13:17:00,604,0,743.53
13355,123,1,674.7,3,1,3,313,7,Need Attention,2011-08-09 14:48:00,2011-08-09 14:48:00,314,0,674.7
13356,81,1,768.24,3,1,3,313,7,Need Attention,2011-09-20 14:33:00,2011-09-20 14:33:00,325,0,768.24
13357,258,5,3817.36,2,4,5,245,11,At Risk,2010-03-22 14:30:00,2011-03-27 13:56:00,2092,370,763.472
13358,269,1,389.03,2,1,2,212,5,Hibernating,2011-03-16 11:52:00,2011-03-16 11:52:00,284,0,389.03
13359,64,2,943.31,3,2,3,323,8,Promising,2010-11-01 15:05:00,2011-10-07 09:30:00,379,340,471.655
13360,432,4,1503.65,1,3,4,134,8,At Risk,2010-01-08 11:16:00,2010-10-04 12:37:00,941,269,375.9125
13361,473,2,1450.5,1,2,4,124,7,Lost,2010-04-01 07:49:00,2010-08-24 14:56:00,324,145,725.25
13362,10,7,5394.07,5,4,5,545,14,Champions,2010-10-10 15:27:00,2011-11-30 14:41:00,2481,416,770.581428571
13363,18,3,1623.86,5,3,4,534,12,Potential Loyalists,2010-10-26 11:07:00,2011-11-22 12:40:00,1144,392,541.286666667
13364,72,1,134.96,3,1,1,311,5,Need Attention,2011-09-29 18:13:00,2011-09-29 18:13:00,71,0,134.96
13365,34,2,2225.37,4,2,4,424,10,Potential Loyalists,2011-05-06 12:00:00,2011-11-06 12:36:00,1247,184,1112.685
13366,51,1,56.16,4,1,1,411,6,Promising,2011-10-20 13:37:00,2011-10-20 13:37:00,144,0,56.16
13367,432,1,460.2,1,1,2,112,4,Lost,2010-10-04 10:00:00,2010-10-04 10:00:00,252,0,460.2
13368,257,4,1021.5,2,3,3,233,8,At Risk,2010-10-12 10:43:00,2011-03-28 09:59:00,604,167,255.375
13369,366,1,258.28,2,1,1,211,4,Hibernating,2010-12-09 11:30:00,2010-12-09 11:30:00,148,0,258.28
13370,372,1,754.87,2,1,3,213,6,Hibernating,2010-12-03 10:26:00,2010-12-03 10:26:00,343,0,754.87
13371,506,2,2297.66,1,2,4,124,7,Lost,2010-03-17 15:29:00,2010-07-22 17:33:00,1019,127,1148.83
13372,90,1,328.64,3,1,2,312,6,Need Attention,2011-09-11 12:46:00,2011-09-11 12:46:00,158,0,328.64
13373,61,6,7587.19,3,4,5,345,12,Loyal Customers,2009-12-06 12:34:00,2011-10-10 10:51:00,4263,673,1264.53166667
13374,415,2,372.8,1,2,2,122,5,Lost,2010-09-16 10:29:00,2010-10-21 10:04:00,134,35,186.4
13375,89,2,1792.23,3,2,4,324,9,Promising,2010-09-21 08:12:00,2011-09-12 10:19:00,1124,356,896.115
13376,100,3,869.76,3,3,3,333,9,Promising,2011-04-19 13:03:00,2011-09-01 16:16:00,490,135,289.92
13377,397,2,1452.88,2,2,4,224,8,Hibernating,2010-03-04 10:06:00,2010-11-08 12:20:00,746,249,726.44
13379,27,3,572.56,4,3,2,432,9,Potential Loyalists,2011-07-26 12:26:00,2011-11-13 13:45:00,601,110,190.853333333
13380,433,1,62.4,1,1,1,111,3,Lost,2010-10-03 10:18:00,2010-10-03 10:18:00,48,0,62.4
13381,32,12,8224.37,4,5,5,455,14,Champions,2009-12-01 15:19:00,2011-11-08 11:58:00,5125,707,685.364166667
13382,281,5,1387.58,2,4,4,244,10,At Risk,2009-12-08 09:56:00,2011-03-04 10:03:00,863,451,277.516
13383,544,1,305.28,1,1,2,112,4,Lost,2010-06-14 11:45:00,2010-06-14 11:45:00,288,0,305.28
13384,31,11,6680.83,4,5,5,455,14,Champions,2010-07-27 12:22:00,2011-11-09 11:04:00,4142,470,607.348181818
13385,330,1,534.57,2,1,2,212,5,Hibernating,2011-01-14 09:52:00,2011-01-14 09:52:00,281,0,534.57
13386,415,2,835.46,1,2,3,123,6,Lost,2010-09-28 13:09:00,2010-10-21 12:52:00,514,23,417.73
13387,418,1,184.34,1,1,1,111,3,Lost,2010-10-18 14:07:00,2010-10-18 14:07:00,119,0,184.34
13388,132,3,1185.65,3,3,3,333,9,Promising,2010-04-15 10:18:00,2011-07-31 12:52:00,701,472,395.216666667
13389,12,3,797.96,5,3,3,533,11,Potential Loyalists,2011-04-21 12:12:00,2011-11-28 14:01:00,429,221,265.986666667
13390,75,1,544.08,3,1,2,312,6,Need Attention,2011-09-26 08:38:00,2011-09-26 08:38:00,224,0,544.08
13391,204,1,59.8,2,1,1,211,4,Hibernating,2011-05-20 10:50:00,2011-05-20 10:50:00,4,0,59.8
13392,678,1,91.14,1,1,1,111,3,Lost,2010-01-31 13:34:00,2010-01-31 13:34:00,82,0,91.14
13393,584,4,1131.45,1,3,3,133,7,At Risk,2009-12-07 18:12:00,2010-05-05 09:34:00,662,149,282.8625
13394,2,19,6621.7,5,5,5,555,15,Champions,2009-12-01 11:58:00,2011-12-08 11:36:00,5354,737,348.510526316
13395,186,3,1180.23,3,3,3,333,9,Promising,2010-10-14 13:00:00,2011-06-07 15:04:00,1660,236,393.41
13396,30,2,1360.99,4,2,4,424,10,Potential Loyalists,2011-01-24 13:37:00,2011-11-10 16:59:00,600,290,680.495
13397,73,10,3191.87,3,5,5,355,13,Loyal Customers,2010-01-20 09:50:00,2011-09-28 10:56:00,1336,616,319.187
13398,193,2,670.34,2,2,3,223,7,Hibernating,2010-09-17 09:34:00,2011-05-31 13:17:00,341,256,335.17
13399,465,3,275.4,1,3,1,131,5,At Risk,2010-07-08 17:47:00,2010-09-01 13:59:00,120,55,91.8
13400,583,1,310.83,1,1,2,112,4,Lost,2010-05-06 09:00:00,2010-05-06 09:00:00,284,0,310.83
13402,128,4,1226.85,3,3,4,334,10,Promising,2010-05-24 10:56:00,2011-08-04 15:51:00,917,437,306.7125
13403,18,3,229.5,5,3,1,531,9,Potential Loyalists,2009-12-16 13:23:00,2011-11-22 08:28:00,114,706,76.5
13404,2,2,252.49,5,2,1,521,8,Potential Loyalists,2011-05-11 11:57:00,2011-12-08 15:37:00,111,211,126.245
13405,205,5,1198.81,2,4,3,243,9,At Risk,2009-12-15 14:13:00,2011-05-19 16:31:00,853,520,239.762
13406,428,2,568.92,1,2,2,122,5,Lost,2010-03-18 07:29:00,2010-10-08 14:44:00,292,204,284.46
13407,579,3,2244.7,1,3,4,134,8,At Risk,2010-02-16 11:13:00,2010-05-10 12:41:00,1690,83,748.233333333
13408,2,106,50174.782,5,5,5,555,15,Champions,2009-12-04 09:31:00,2011-12-08 09:05:00,28675,734,473.347
13410,25,9,2201.96,4,5,4,454,13,Champions,2009-12-08 13:43:00,2011-11-15 15:33:00,1244,707,244.662222222
13411,108,1,213.55,3,1,1,311,5,Need Attention,2011-08-24 13:57:00,2011-08-24 13:57:00,72,0,213.55
13412,621,1,487.35,1,1,2,112,4,Lost,2010-03-29 16:28:00,2010-03-29 16:28:00,176,0,487.35
13413,640,6,429.44,1,4,2,142,7,At Risk,2010-01-21 17:43:00,2010-03-10 12:17:00,455,48,71.5733333333
13414,134,6,2494.14,3,4,4,344,11,Loyal Customers,2010-04-15 17:00:00,2011-07-29 11:45:00,2702,470,415.69
13415,473,4,800.67,1,3,3,133,7,At Risk,2009-12-11 14:20:00,2010-08-24 11:38:00,502,256,200.1675
13416,44,3,940.8,4,3,3,433,10,Potential Loyalists,2009-12-03 13:02:00,2011-10-27 08:56:00,208,693,313.6
13417,5,6,1669.49,5,4,4,544,13,Champions,2010-02-08 12:39:00,2011-12-05 08:49:00,532,665,278.248333333
13418,12,31,11610.36,5,5,5,555,15,Champions,2009-12-11 12:51:00,2011-11-28 10:23:00,7372,717,374.527741935
13419,64,1,221.06,3,1,1,311,5,Need Attention,2011-10-07 12:49:00,2011-10-07 12:49:00,275,0,221.06
13420,150,2,159.85,3,2,1,321,6,Need Attention,2011-06-22 11:35:00,2011-07-13 08:48:00,101,21,79.925
13421,41,8,4092.62,4,4,5,445,13,Champions,2010-02-14 14:45:00,2011-10-30 14:21:00,2395,623,511.5775
13422,65,1,2626.3,3,1,4,314,8,Need Attention,2011-10-06 13:42:00,2011-10-06 13:42:00,1326,0,2626.3
13423,429,1,217.03,1,1,1,111,3,Lost,2010-10-07 09:02:00,2010-10-07 09:02:00,141,0,217.03
13424,450,1,572.77,1,1,2,112,4,Lost,2010-09-16 10:49:00,2010-09-16 10:49:00,529,0,572.77
13425,109,5,3403.63,3,4,5,345,12,Loyal Customers,2010-05-09 14:35:00,2011-08-23 17:13:00,2382,471,680.726
13426,1,22,8167.38,5,5,5,555,15,Champions,2009-12-09 15:16:00,2011-12-09 08:59:00,4868,730,371.244545455
13427,20,6,1006.53,5,4,3,543,12,Loyal Customers,2009-12-17 13:44:00,2011-11-20 13:02:00,880,703,167.755
13428,11,3,499.98,5,3,2,532,10,Potential Loyalists,2010-07-13 13:20:00,2011-11-29 14:20:00,366,504,166.66
13429,11,4,1006.8,5,3,3,533,11,Potential Loyalists,2011-09-25 15:59:00,2011-11-29 09:10:00,1390,65,251.7
13430,19,2,679.45,5,2,3,523,10,Potential Loyalists,2011-09-14 14:26:00,2011-11-21 08:19:00,751,68,339.725
13431,68,8,3316.24,3,4,5,345,12,Loyal Customers,2010-02-18 11:53:00,2011-10-03 13:49:00,1570,592,414.53
13432,572,2,436.55,1,2,2,122,5,Lost,2010-04-06 14:42:00,2010-05-17 13:18:00,214,41,218.275
13433,502,4,658.32,1,3,3,133,7,At Risk,2010-01-12 08:59:00,2010-07-26 16:55:00,190,195,164.58
13434,75,5,1666.86,3,4,4,344,11,Loyal Customers,2010-02-22 09:54:00,2011-09-26 14:30:00,864,581,333.372
13435,6,9,4475.23,5,5,5,555,15,Champions,2010-07-27 16:56:00,2011-12-04 14:45:00,2791,495,497.247777778
13436,2,1,196.89,5,1,1,511,7,New Customers,2011-12-08 10:33:00,2011-12-08 10:33:00,76,0,196.89
13437,15,7,3408.06,5,4,5,545,14,Champions,2011-06-02 14:30:00,2011-11-25 14:00:00,1283,176,486.865714286
13438,548,1,46.5,1,1,1,111,3,Lost,2010-06-10 18:46:00,2010-06-10 18:46:00,10,0,46.5
13439,256,3,986.61,2,3,3,233,8,At Risk,2010-07-01 14:36:00,2011-03-29 14:20:00,952,271,328.87
13440,424,7,1295.25,1,4,4,144,9,At Risk,2010-09-14 10:34:00,2010-10-12 13:11:00,573,28,185.035714286
13441,92,2,720.9,3,2,3,323,8,Promising,2010-10-04 10:38:00,2011-09-09 09:38:00,520,340,360.45
13442,668,3,419.87,1,3,2,132,6,At Risk,2009-12-01 14:59:00,2010-02-10 14:03:00,115,71,139.956666667
13443,449,6,1276.37,1,4,4,144,9,At Risk,2010-01-31 13:30:00,2010-09-17 12:31:00,806,229,212.728333333
13444,375,2,631.68,2,2,3,223,7,Hibernating,2010-07-21 14:34:00,2010-11-30 13:02:00,337,132,315.84
13445,627,1,241.9,1,1,1,111,3,Lost,2010-03-23 15:34:00,2010-03-23 15:34:00,198,0,241.9
13446,431,11,3881.89,1,5,5,155,11,At Risk,2010-02-14 11:52:00,2010-10-05 18:51:00,2403,233,352.899090909
13447,24,3,1129.14,4,3,3,433,10,Potential Loyalists,2011-11-04 10:10:00,2011-11-16 13:38:00,584,12,376.38
13448,17,12,8437.2,5,5,5,555,15,Champions,2009-12-06 12:14:00,2011-11-23 12:33:00,4241,717,703.1
13449,24,1,291.88,4,1,2,412,7,Promising,2011-11-16 08:28:00,2011-11-16 08:28:00,222,0,291.88
13450,27,13,4120.04,4,5,5,455,14,Champions,2010-04-15 19:15:00,2011-11-13 11:54:00,4318,577,316.926153846
13451,27,11,7189.78,4,5,5,455,14,Champions,2010-03-21 16:13:00,2011-11-13 15:58:00,5265,602,653.616363636
13452,260,3,729.8,2,3,3,233,8,At Risk,2010-08-24 09:53:00,2011-03-25 14:19:00,6,213,243.266666667
13453,166,3,781.69,3,3,3,333,9,Promising,2010-11-02 13:23:00,2011-06-27 09:34:00,341,237,260.563333333
13454,642,1,219.87,1,1,1,111,3,Lost,2010-03-08 14:40:00,2010-03-08 14:40:00,198,0,219.87
13455,25,6,2212.99,4,4,4,444,12,Champions,2009-12-09 08:58:00,2011-11-15 11:21:00,795,706,368.831666667
13456,18,6,1766.72,5,4,4,544,13,Champions,2011-05-16 15:34:00,2011-11-22 09:18:00,765,190,294.453333333
13457,689,2,148.22,1,2,1,121,4,Lost,2009-12-02 12:46:00,2010-01-20 08:48:00,96,49,74.11
13458,8,16,11959.27,5,5,5,555,15,Champions,2010-11-16 14:01:00,2011-12-02 15:29:00,6760,381,747.454375
13459,625,2,1160.41,1,2,3,123,6,Lost,2010-01-26 13:35:00,2010-03-25 10:24:00,986,58,580.205
13460,30,2,183.44,4,2,1,421,7,Potential Loyalists,2011-10-21 09:50:00,2011-11-10 17:17:00,286,20,91.72
13461,39,6,4160,4,4,5,445,13,Champions,2010-04-21 16:01:00,2011-11-01 09:01:00,3132,559,693.333333333
13462,253,5,1153.85,2,4,3,243,9,At Risk,2009-12-14 09:48:00,2011-04-01 11:20:00,697,473,230.77
13464,59,6,3097.64,4,4,5,445,13,Champions,2010-03-31 15:22:00,2011-10-12 15:01:00,1440,560,516.273333333
13465,447,2,931.12,1,2,3,123,6,Lost,2010-05-02 15:30:00,2010-09-19 15:13:00,584,140,465.56
13466,185,5,1013.35,3,4,3,343,10,Loyal Customers,2010-03-21 13:50:00,2011-06-08 16:39:00,660,444,202.67
13467,11,2,1083.71,5,2,3,523,10,Potential Loyalists,2011-11-03 16:56:00,2011-11-29 10:01:00,584,26,541.855
13468,2,72,12808.28,5,5,5,555,15,Champions,2009-12-03 13:32:00,2011-12-08 10:39:00,5629,735,177.892777778
13469,654,1,82.4,1,1,1,111,3,Lost,2010-02-24 15:03:00,2010-02-24 15:03:00,52,0,82.4
13470,100,2,165,3,2,1,321,6,Need Attention,2011-08-16 17:06:00,2011-09-01 14:57:00,100,16,82.5
13471,2,4,2531.58,5,3,4,534,12,Potential Loyalists,2011-10-23 13:10:00,2011-12-08 15:44:00,1590,46,632.895
13472,464,2,592.24,1,2,2,122,5,Lost,2010-06-02 09:48:00,2010-09-02 09:41:00,310,92,296.12
13473,61,8,2657.76,3,4,4,344,11,Loyal Customers,2009-12-15 19:02:00,2011-10-10 11:20:00,1000,664,332.22
13474,237,3,663.79,2,3,3,233,8,At Risk,2010-08-01 14:40:00,2011-04-17 13:53:00,334,259,221.263333333
13475,192,4,1431.78,2,3,4,234,9,At Risk,2011-02-14 12:36:00,2011-06-01 13:52:00,1012,107,357.945
13476,179,5,2061.47,3,4,4,344,11,Loyal Customers,2010-03-05 09:39:00,2011-06-14 12:00:00,713,466,412.294
13477,38,11,2834.17,4,5,4,454,13,Champions,2010-01-25 11:52:00,2011-11-02 12:04:00,2095,646,257.651818182
13478,470,5,2215.78,1,4,4,144,9,At Risk,2010-01-31 15:51:00,2010-08-27 13:23:00,1189,208,443.156
13479,201,4,851.37,2,3,3,233,8,At Risk,2010-08-19 16:18:00,2011-05-23 10:45:00,716,277,212.8425
13480,417,2,627.82,1,2,3,123,6,Lost,2010-01-29 12:35:00,2010-10-19 11:53:00,362,263,313.91
13481,46,11,3830.84,4,5,5,455,14,Champions,2009-12-04 12:37:00,2011-10-25 09:07:00,2055,690,348.258181818
13482,233,2,336.09,2,2,2,222,6,Hibernating,2010-03-22 10:31:00,2011-04-21 17:03:00,187,395,168.045
13483,66,1,140.34,3,1,1,311,5,Need Attention,2011-10-05 11:53:00,2011-10-05 11:53:00,160,0,140.34
13484,242,3,790.72,2,3,3,233,8,At Risk,2010-03-10 11:46:00,2011-04-12 16:30:00,224,398,263.573333333
13485,234,11,3015.22,2,5,5,255,12,At Risk,2009-12-03 13:46:00,2011-04-20 13:58:00,1797,503,274.110909091
13486,79,3,1122.41,3,3,3,333,9,Promising,2011-07-07 17:19:00,2011-09-22 13:13:00,669,77,374.136666667
13487,58,5,846.87,4,4,3,443,11,Loyal Customers,2009-12-05 10:25:00,2011-10-13 12:07:00,362,677,169.374
13488,18,23,14205.96,5,5,5,555,15,Champions,2010-01-25 10:13:00,2011-11-22 14:41:00,7375,666,617.650434783
13489,106,4,449.52,3,3,2,332,8,Need Attention,2011-02-18 10:42:00,2011-08-26 13:16:00,560,189,112.38
13490,655,1,154.25,1,1,1,111,3,Lost,2010-02-23 14:48:00,2010-02-23 14:48:00,25,0,154.25
13491,52,27,4467.66,4,5,5,455,14,Champions,2009-12-07 08:24:00,2011-10-19 08:32:00,2349,681,165.468888889
13492,137,3,1269.84,3,3,4,334,10,Promising,2011-05-09 10:06:00,2011-07-26 14:25:00,408,78,423.28
13493,276,2,498.63,2,2,2,222,6,Hibernating,2011-02-25 16:42:00,2011-03-09 15:35:00,377,12,249.315
13494,312,1,316.26,2,1,2,212,5,Hibernating,2011-02-01 11:58:00,2011-02-01 11:58:00,162,0,316.26
13495,8,10,4863.31,5,5,5,555,15,Champions,2009-12-07 12:12:00,2011-12-02 11:21:00,2465,725,486.331
13496,11,2,653.33,5,2,3,523,10,Potential Loyalists,2010-12-15 10:17:00,2011-11-29 10:58:00,341,349,326.665
13497,283,6,1166.83,2,4,3,243,9,At Risk,2010-02-08 10:27:00,2011-03-02 09:04:00,525,387,194.471666667
13498,731,1,327.38,1,1,2,112,4,Lost,2009-12-09 15:26:00,2009-12-09 15:26:00,362,0,327.38
13499,18,5,1159.11,5,4,3,543,12,Loyal Customers,2011-03-15 08:52:00,2011-11-22 11:21:00,1365,252,231.822
13500,24,4,1466.3,4,3,4,434,11,Potential Loyalists,2010-11-03 13:16:00,2011-11-16 15:35:00,838,378,366.575
13501,289,3,2885.11,2,3,4,234,9,At Risk,2010-05-18 13:24:00,2011-02-24 18:59:00,1253,282,961.703333333
13502,17,5,780.5,5,4,3,543,12,Loyal Customers,2010-06-09 10:52:00,2011-11-23 10:39:00,490,532,156.1
13503,72,5,1824.19,3,4,4,344,11,Loyal Customers,2010-02-16 13:49:00,2011-09-29 13:23:00,1114,590,364.838
13504,65,1,295.93,3,1,2,312,6,Need Attention,2011-10-06 13:20:00,2011-10-06 13:20:00,178,0,295.93
13505,73,4,3633.63,3,3,5,335,11,Promising,2011-04-21 12:07:00,2011-09-28 11:56:00,2467,160,908.4075
13506,317,5,1338.08,2,4,4,244,10,At Risk,2010-09-05 12:33:00,2011-01-27 13:53:00,942,144,267.616
13507,4,4,2479.16,5,3,4,534,12,Potential Loyalists,2011-07-17 11:50:00,2011-12-06 13:13:00,1597,142,619.79
13508,244,2,287.05,2,2,2,222,6,Hibernating,2010-03-07 11:58:00,2011-04-10 11:58:00,180,399,143.525
13509,9,7,1099.72,5,4,3,543,12,Loyal Customers,2010-07-20 12:10:00,2011-12-01 10:10:00,1213,499,157.102857143
13510,2,11,4558.29,5,5,5,555,15,Champions,2009-12-21 11:53:00,2011-12-08 13:46:00,3044,717,414.39
13511,677,1,282.76,1,1,1,111,3,Lost,2010-02-01 12:10:00,2010-02-01 12:10:00,60,0,282.76
13512,261,4,713.39,2,3,3,233,8,At Risk,2010-05-05 13:22:00,2011-03-24 10:03:00,419,323,178.3475
13513,127,3,824.59,3,3,3,333,9,Promising,2010-02-22 16:36:00,2011-08-05 11:50:00,364,529,274.863333333
13514,74,4,815.9,3,3,3,333,9,Promising,2010-01-26 15:11:00,2011-09-27 09:39:00,288,609,203.975
13515,73,6,1265.82,3,4,4,344,11,Loyal Customers,2010-03-05 11:58:00,2011-09-28 11:26:00,819,572,210.97
13516,22,4,1685.26,4,3,4,434,11,Potential Loyalists,2010-10-18 08:52:00,2011-11-18 13:15:00,1114,396,421.315
13517,60,3,2128.42,3,3,4,334,10,Promising,2011-06-13 08:44:00,2011-10-11 11:43:00,1369,120,709.473333333
13518,86,1,659.44,3,1,3,313,7,Need Attention,2011-09-15 10:29:00,2011-09-15 10:29:00,392,0,659.44
13519,79,2,343.21,3,2,2,322,7,Need Attention,2010-09-23 11:45:00,2011-09-22 18:24:00,133,364,171.605
13520,59,11,5446,4,5,5,455,14,Champions,2009-12-17 11:11:00,2011-10-12 10:20:00,3150,664,495.090909091
13521,2,3,1092.39,5,3,3,533,11,Potential Loyalists,2011-11-29 15:09:00,2011-12-08 13:50:00,733,9,364.13
13522,31,1,125.8,4,1,1,411,6,Promising,2011-11-09 15:11:00,2011-11-09 15:11:00,44,0,125.8
13523,34,6,4534.57,4,4,5,445,13,Champions,2010-11-02 14:55:00,2011-11-06 15:11:00,1989,369,755.761666667
13524,41,5,680.18,4,4,3,443,11,Loyal Customers,2011-05-04 12:26:00,2011-10-30 12:34:00,324,179,136.036
13525,15,2,628.78,5,2,3,523,10,Potential Loyalists,2011-04-05 15:36:00,2011-11-25 12:01:00,394,234,314.39
13526,739,2,1182,1,2,3,123,6,Lost,2009-12-01 12:56:00,2009-12-01 13:13:00,1911,0,591
13527,34,12,4683.74,4,5,5,455,14,Champions,2010-01-21 12:37:00,2011-11-06 12:04:00,2762,654,390.311666667
13529,79,2,307.76,3,2,2,322,7,Need Attention,2011-05-19 11:50:00,2011-09-22 09:15:00,74,126,153.88
13530,635,1,402.98,1,1,2,112,4,Lost,2010-03-15 14:10:00,2010-03-15 14:10:00,272,0,402.98
13531,206,6,1433.07,2,4,4,244,10,At Risk,2009-12-03 15:20:00,2011-05-18 16:56:00,497,531,238.845
13532,34,1,210.31,4,1,1,411,6,Promising,2011-11-06 12:25:00,2011-11-06 12:25:00,129,0,210.31
13533,183,3,270.79,3,3,1,331,7,Need Attention,2011-03-17 12:47:00,2011-06-10 11:54:00,204,85,90.2633333333
13534,3,35,7720.9,5,5,5,555,15,Champions,2010-07-07 15:00:00,2011-12-07 14:52:00,3869,518,220.597142857
13535,403,1,89.5,2,1,1,211,4,Hibernating,2010-11-02 11:49:00,2010-11-02 11:49:00,10,0,89.5
13536,2,7,3448.29,5,4,5,545,14,Champions,2011-09-25 13:30:00,2011-12-08 16:38:00,2136,74,492.612857143
13537,426,2,717.85,1,2,3,123,6,Lost,2010-09-14 10:41:00,2010-10-10 12:45:00,337,26,358.925
13538,44,12,3112.73,4,5,5,455,14,Champions,2010-02-02 12:47:00,2011-10-27 16:34:00,963,632,259.394166667
13539,86,7,1569.36,3,4,4,344,11,Loyal Customers,2010-04-28 12:04:00,2011-09-15 10:18:00,710,505,224.194285714
13540,468,3,632.39,1,3,3,133,7,At Risk,2010-02-22 09:22:00,2010-08-29 14:20:00,189,188,210.796666667
13541,428,2,785.25,1,2,3,123,6,Lost,2010-05-18 16:15:00,2010-10-08 16:37:00,279,143,392.625
13542,377,17,4006.17,2,5,5,255,12,At Risk,2009-12-10 19:53:00,2010-11-28 11:24:00,815,353,235.657058824
13543,635,2,1439.61,1,2,4,124,7,Lost,2010-01-21 14:30:00,2010-03-15 13:34:00,329,53,719.805
13544,40,6,829,4,4,3,443,11,Loyal Customers,2010-03-05 11:31:00,2011-10-31 11:57:00,358,605,138.166666667
13545,391,2,374.64,2,2,2,222,6,Hibernating,2010-06-13 11:49:00,2010-11-14 11:27:00,257,154,187.32
13546,13,5,1092.14,5,4,3,543,12,Loyal Customers,2010-10-11 17:23:00,2011-11-27 14:50:00,589,412,218.428
13547,409,1,172.98,2,1,1,211,4,Hibernating,2010-10-27 14:14:00,2010-10-27 14:14:00,81,0,172.98
13548,97,3,908.99,3,3,3,333,9,Promising,2010-08-25 13:44:00,2011-09-04 14:50:00,565,375,302.996666667
13549,26,8,1005.8,4,4,3,443,11,Loyal Customers,2010-11-17 12:17:00,2011-11-14 09:20:00,554,362,125.725
13550,384,1,349.51,2,1,2,212,5,Hibernating,2010-11-21 15:24:00,2010-11-21 15:24:00,454,0,349.51
13551,320,2,244.2,2,2,1,221,5,Hibernating,2010-02-11 15:01:00,2011-01-24 14:46:00,36,347,122.1
13552,67,22,6978.92,3,5,5,355,13,Loyal Customers,2010-02-19 13:28:00,2011-10-04 15:19:00,2654,592,317.223636364
13553,675,1,517.8,1,1,2,112,4,Lost,2010-02-03 12:21:00,2010-02-03 12:21:00,206,0,517.8
13554,381,7,1638.28,2,4,4,244,10,At Risk,2010-09-19 12:39:00,2010-11-24 15:05:00,581,66,234.04
13555,74,13,8999.19,3,5,5,355,13,Loyal Customers,2010-01-19 13:20:00,2011-09-27 12:36:00,4827,616,692.245384615
13556,430,2,200.82,1,2,1,121,4,Lost,2010-09-30 09:01:00,2010-10-06 16:44:00,134,6,100.41
13557,29,13,3032.26,4,5,5,455,14,Champions,2009-12-08 17:41:00,2011-11-11 15:24:00,2398,703,233.250769231
13558,6,4,605.06,5,3,2,532,10,Potential Loyalists,2011-10-02 13:01:00,2011-12-04 11:24:00,344,63,151.265
13559,513,2,990,1,2,3,123,6,Lost,2010-06-14 11:52:00,2010-07-15 09:52:00,360,31,495
13560,8,1,174.37,5,1,1,511,7,New Customers,2011-12-02 13:11:00,2011-12-02 13:11:00,64,0,174.37
13561,216,11,1820.72,2,5,4,254,11,At Risk,2010-02-28 13:42:00,2011-05-08 12:39:00,1136,434,165.52
13562,82,8,4838.18,3,4,5,345,12,Loyal Customers,2010-01-14 16:33:00,2011-09-19 10:51:00,1603,613,604.7725
13563,85,2,777.53,3,2,3,323,8,Promising,2011-07-22 17:21:00,2011-09-16 14:45:00,209,56,388.765
13564,355,36,16090.8,2,5,5,255,12,At Risk,2009-12-02 11:55:00,2010-12-20 16:50:00,8950,383,446.966666667
13565,20,3,414.8,5,3,2,532,10,Potential Loyalists,2010-10-24 15:51:00,2011-11-20 14:33:00,260,392,138.266666667
13566,41,5,1704.27,4,4,4,444,12,Champions,2010-03-10 12:22:00,2011-10-30 11:59:00,1259,599,340.854
13567,429,4,1083.69,1,3,3,133,7,At Risk,2010-06-16 12:48:00,2010-10-07 12:51:00,645,113,270.9225
13568,174,1,192.85,3,1,1,311,5,Need Attention,2011-06-19 14:42:00,2011-06-19 14:42:00,70,0,192.85
13569,18,4,773.96,5,3,3,533,11,Potential Loyalists,2010-10-07 13:05:00,2011-11-22 13:07:00,357,411,193.49
13570,244,1,239.49,2,1,1,211,4,Hibernating,2011-04-10 13:36:00,2011-04-10 13:36:00,161,0,239.49
13571,13,26,4546.54,5,5,5,555,15,Champions,2009-12-08 13:02:00,2011-11-27 10:47:00,3197,719,174.866923077
13572,206,1,1384.25,2,1,4,214,7,Hibernating,2011-05-18 11:59:00,2011-05-18 11:59:00,534,0,1384.25
